,dates,1,2,3,4,5
29,2000-11-23 13:56:40+00:00,164.44074588552957,167.89384141080563,,196.47424392660412,198.99996815794304
30,2000-12-09 13:56:43+00:00,,162.46479878872643,217.89951861553035,195.37085261898542,198.1057675219706
31,2000-12-25 13:56:49+00:00,,,,199.84844400238146,197.36033867038512
32,2001-01-10 13:56:50+00:00,154.0370111292804,165.74820497283037,221.47730508830708,,194.5281075255846
33,2001-01-26 13:56:53+00:00,168.44319649971862,172.68589912468047,222.85268553241013,,202.75524753385977
34,2001-02-27 13:56:41+00:00,155.3570455106976,154.57443697355524,209.10563128521278,185.6882625103992,187.33209747838768
35,2001-03-15 13:56:38+00:00,169.22954309297037,164.10721954535182,217.57815557596848,195.65702789716786,199.9367104529497
36,2001-03-23 13:46:30+00:00,,,251.3328453580172,216.37622832810467,222.05132209644512
37,2001-04-08 13:46:16+00:00,,175.32912093219852,225.53148847229716,196.07760144014404,210.17581408136473
38,2001-05-02 13:56:26+00:00,,182.71753177382536,231.5391770124957,207.01680977651162,220.56522223966076
39,2001-05-18 13:56:13+00:00,158.85635678035936,,224.7191240164676,,197.45647663112706
40,2001-06-03 13:56:03+00:00,162.2125209888997,171.52761763837623,237.6083319364238,203.43240420623397,
41,2001-06-19 13:55:52+00:00,173.77799451767362,181.91300805739024,238.40216252012357,215.67518956899426,203.48695955090272
42,2001-08-06 13:55:24+00:00,,167.77342221506703,224.47338763928383,,209.40574441039448
43,2001-08-30 13:46:33+00:00,,,,,
44,2001-09-07 13:54:57+00:00,,162.68102991770527,214.4818933201916,195.1375172944268,195.6310375089459
45,2001-09-15 13:46:27+00:00,,,233.97879177802199,213.02388202391327,213.24321129378413
46,2001-10-01 13:46:19+00:00,184.8882749608072,200.0328745909325,,211.1797341355931,218.38730771635224
47,2001-11-10 13:54:49+00:00,174.07261809272217,163.6989313844066,223.29143188934205,,205.63274907363956
48,2001-12-20 13:45:46+00:00,,,,176.4677519138821,199.06054808858633
49,2002-01-21 13:45:22+00:00,161.07082011497442,158.92003350076254,214.66008684773462,182.40121372711434,187.5973902559817
50,2002-01-29 13:55:08+00:00,162.5440963105433,160.87563305995582,,199.4545640229517,205.85394122382718
51,2002-02-22 13:44:44+00:00,,,,202.83153595073466,
52,2002-03-02 13:55:19+00:00,,151.93773821320502,196.01190999554163,173.13853354862565,195.19114004851863
53,2002-03-26 13:44:21+00:00,,,,,
54,2002-04-11 13:44:04+00:00,,178.56245196475595,226.28316726490485,209.80491353933684,212.57398962903983
55,2002-04-27 13:43:38+00:00,,,,,
56,2002-06-06 13:54:57+00:00,178.42344484238782,179.1216288961829,243.67928642556504,213.22503933848247,
57,2002-08-25 13:54:23+00:00,164.5997137853451,161.0443599669919,224.02951082165674,196.00491620095735,202.07262376119544
58,2002-09-26 13:54:07+00:00,,164.5123073443825,223.98288902482483,192.91229652978168,204.6955684395767
59,2002-10-12 13:54:00+00:00,155.56276378607157,153.64089867457204,219.94560816468808,188.47041994420198,194.42682463659867
60,2002-10-28 13:54:09+00:00,,152.71414356784788,220.4627060828054,187.548654270523,201.11234895984452
61,2002-11-13 13:54:15+00:00,159.4152542613418,,,193.33486521683645,
62,2002-12-31 13:54:42+00:00,155.43952854962873,160.67259898364514,210.6132892254171,,
63,2003-02-01 13:54:56+00:00,160.41126727320554,166.89992592121152,216.87575062261908,190.77101478501902,
64,2003-02-17 13:55:03+00:00,,168.4710090249134,226.4177077628669,203.22078247199283,213.05639577948412
65,2003-03-05 13:55:05+00:00,,174.39269304084058,220.04438752818382,207.76791928256094,210.95431146810986
66,2003-04-06 13:55:07+00:00,,,,,181.74749351962237
67,2003-07-27 13:54:51+00:00,,,,206.24744831635618,206.1446505802269
68,2003-08-28 13:54:44+00:00,151.412324716345,153.38480118437178,197.31890973434705,174.73971698633838,215.67438565518043
69,2003-10-15 13:54:32+00:00,157.60081582251323,157.7528199147549,206.82834161247183,184.59426585293312,193.29158057552513
70,2003-11-16 13:54:57+00:00,167.34257326073686,155.78315727799267,224.52671542509233,181.29282212237226,200.37782442431703
71,2003-12-18 13:55:10+00:00,,181.80380586718698,232.20369250003742,,221.85829527033474
72,2004-01-11 13:45:07+00:00,168.46870572196653,172.80452019226203,206.23027352946286,198.77327318006095,203.4238836264511
73,2004-02-04 13:55:27+00:00,163.4541507199853,,222.97409009569552,193.7513957200565,
74,2004-03-07 13:55:34+00:00,,167.35421195600247,,201.8716984720677,
75,2004-04-08 13:55:35+00:00,157.90562766846296,169.89441363493577,224.57780903395707,195.97190488530507,197.1924357673903
76,2004-05-02 13:46:32+00:00,172.67996382021198,,227.88747858108334,209.186591207104,
77,2004-05-26 13:55:31+00:00,,181.63170555146755,226.43880062729897,199.86467548900194,224.77867989765303
78,2004-08-06 13:49:08+00:00,,170.75710853238164,225.89796910814866,196.7121890554307,206.11863145432466
79,2004-08-14 13:55:10+00:00,180.97597065906922,,,,213.83591205779894
80,2004-08-22 13:49:34+00:00,171.22274818844036,,,206.5226727526201,208.33806818579907
81,2004-09-07 13:50:00+00:00,,,,196.51668969964777,197.36322050703268
82,2004-09-15 13:54:59+00:00,,,,,
83,2004-10-17 13:55:00+00:00,167.63375385926943,161.30836200917716,218.72255773417112,,194.4445528387959
84,2004-10-25 13:51:04+00:00,,,199.6114904073789,,191.88438326095022
85,2004-11-02 13:55:14+00:00,,164.7190479959281,215.87664079686493,,213.5891434564149
86,2004-11-10 13:51:22+00:00,169.90990849457668,178.172223421645,237.6388001336987,203.52750549836708,210.69235255046829
87,2004-12-28 13:52:15+00:00,,,201.66704178396242,,188.74656300917218
88,2005-01-05 13:55:44+00:00,151.44853239158468,163.8451597035881,223.60661087866245,188.92288179320366,203.10833783279833
89,2005-02-06 13:55:53+00:00,157.95770439424464,166.7049608591422,224.29440611390416,193.22672015539172,194.68740218976416
90,2005-02-22 13:56:01+00:00,159.03540028643206,161.1715989279199,224.09636872904994,198.15551043665093,206.56423257059944
91,2005-03-02 13:53:10+00:00,155.3818629186938,168.90569689466284,,184.72645792787472,212.33612992963225
92,2005-03-10 13:56:04+00:00,154.4848255526881,164.71824942647956,217.47443464414332,198.61954162055278,200.4285553679546
93,2005-03-18 13:53:20+00:00,161.21104874998173,177.89979924610205,,190.27373908955627,219.48235380990926
94,2005-03-26 13:56:02+00:00,153.49267261187535,163.82803495988517,214.4448227023696,196.93118300861562,203.91132116237804
95,2005-04-11 13:55:57+00:00,162.38126534367225,158.89385086927075,216.78273491247322,,195.84894438180007
96,2005-04-19 13:53:29+00:00,173.97096014195392,168.8316841592358,240.69336782985502,205.6331463351794,209.69957049964842
97,2005-05-13 13:55:59+00:00,,178.36406258080848,,208.3911843996906,
98,2005-05-21 13:53:43+00:00,,176.72211005261042,222.38520257299925,205.45039764225263,214.8579472442744
99,2005-05-29 13:55:56+00:00,167.95696041588369,173.54937109262585,230.6897467531711,194.33788245776,214.14894743294465
100,2005-06-14 13:55:48+00:00,168.96703647159455,,,,
101,2005-07-08 13:54:01+00:00,170.54212736805667,,228.39055368550396,197.7709993365581,213.7336907863418
102,2005-07-16 13:55:47+00:00,179.23342059456087,,231.92264997285696,209.0441596141442,217.33619175913645
103,2005-08-17 13:55:41+00:00,,166.62977157542474,210.5827899093416,200.47151689722807,195.1173887748112
104,2005-09-10 13:54:30+00:00,,,,,
105,2005-10-20 13:55:34+00:00,158.29631077085227,169.14925410297025,226.88759362807585,197.4833645532636,204.65002892534642
106,2005-11-21 13:55:54+00:00,,161.75347563407183,212.13489532305823,184.7920195651782,202.40521980440928
107,2006-01-24 13:56:19+00:00,,156.58952936661558,216.3870443983078,189.07461522138075,193.94765752842164
108,2006-02-09 13:56:24+00:00,,,,172.03939214196683,186.10594300167173
109,2006-02-17 13:56:56+00:00,152.4961968377928,153.62710868967034,210.88164522451524,191.13956898603828,188.42514083437996
110,2006-02-25 13:56:27+00:00,155.0928099701628,,206.49778682891986,180.74491001956264,184.92095332499673
111,2006-03-29 13:56:26+00:00,152.3838415634455,159.21167958682886,221.90710395818473,,200.67868808365063
112,2006-04-22 13:58:10+00:00,171.16252451279507,174.0225150730621,218.92364394882568,199.93928486135243,205.87931939720843
113,2006-04-30 13:56:24+00:00,162.41940688498312,170.8968600719843,,,213.95902296923413
114,2006-05-16 13:56:26+00:00,168.4681072218381,170.69040557625524,223.37935950991417,202.45561849859268,207.48125812093218
115,2006-06-01 13:56:25+00:00,163.31996009276386,163.47386893717763,217.55779972586262,187.49969398772882,198.91847572907577
116,2006-07-03 13:56:15+00:00,,179.47309696309742,226.75354618225188,,220.94672214387194
117,2006-07-11 13:59:20+00:00,,,254.23831880542258,230.49694754265545,207.6780189207757
118,2006-08-12 13:59:45+00:00,162.74926716749735,178.4437861588049,215.74599472165116,201.47830451820263,214.95893958286734
119,2006-08-20 13:56:01+00:00,,167.12283818282012,,202.5558833476739,
120,2006-08-28 13:59:57+00:00,167.6564756692564,176.16560799191996,223.32597105899438,210.0267451073263,221.35401745159606
121,2006-09-13 14:00:09+00:00,168.1278107276783,183.9147350753607,239.25242004163846,193.7945626633314,197.7097155381063
122,2006-09-29 14:00:20+00:00,166.5573622246827,168.8584959077351,,199.32875359474014,208.17391348958625
123,2006-10-07 13:55:42+00:00,,224.72602137862648,,,209.1122594862295
124,2006-11-16 14:00:48+00:00,151.3507009228317,161.48084573038582,217.25573283687973,184.12999793371856,
125,2006-12-02 14:00:56+00:00,172.78005545581746,175.27096876471066,218.06363858923422,192.8923229951021,211.52727156611266
126,2006-12-18 14:01:04+00:00,146.11031422317942,160.70138665441632,214.38529658237792,,
127,2007-01-19 14:01:17+00:00,146.31059499393015,156.97116915630232,212.49614035017044,187.61104032512526,188.29511779868847
128,2007-01-27 13:56:40+00:00,157.2320856488003,,218.15645097667775,194.79858082520605,196.38150792185522
129,2007-02-12 13:56:46+00:00,,155.02109173227944,,182.98166114453696,
130,2007-04-01 13:56:54+00:00,158.95817917145,168.67916927251832,225.52547132620862,186.43315051987096,195.43547670179603
131,2007-04-17 13:56:52+00:00,,166.6224945818996,,,
132,2007-06-04 13:56:37+00:00,162.3223048571882,167.2200730719654,,196.69108096979662,218.59205966453524
133,2007-07-06 13:56:35+00:00,,,,,
134,2007-07-30 13:59:54+00:00,,192.89348155985704,,207.73752700662615,212.47007955441444
135,2007-08-07 13:56:27+00:00,164.95060809811713,,232.20245783826175,204.93214693442732,205.52218322352624
136,2007-08-22 14:05:51+00:00,166.66742549861533,168.62381417522494,231.16677766282137,204.8314230699653,197.4028855291705
137,2007-09-07 14:05:42+00:00,,,,,
138,2007-09-16 13:59:27+00:00,149.8587801852291,171.00270681097484,218.95152712058453,189.3794596513355,188.75581904585698
139,2007-09-24 13:56:08+00:00,,,,,
140,2007-10-10 13:56:05+00:00,153.7107489573969,165.0514290237888,,193.08016523450505,198.22134379760223
141,2007-11-27 13:56:34+00:00,143.17865955038232,147.89900769964837,190.01114757060472,,186.72017398193907
142,2007-12-29 13:56:42+00:00,141.54998105705084,163.7992922718219,212.02920345741737,182.25132226802538,177.72038158420895
143,2008-01-30 13:56:41+00:00,159.43500607503927,163.12406739321435,225.87613157281197,202.1460801406035,
144,2008-02-15 13:56:38+00:00,163.09866224093398,165.68952606974523,225.39562201384132,207.44944851001574,213.48178482900778
145,2008-02-23 13:56:47+00:00,,158.55057181105082,216.7967508386106,195.89996053586574,197.9207258579137
146,2008-03-02 13:56:33+00:00,172.94727387083648,170.1919123088468,210.93804994131838,,199.80158370532087
147,2008-04-19 13:56:28+00:00,,164.5760285737179,,,
148,2008-05-05 13:56:25+00:00,178.36508200658363,181.0329399504008,,195.73406766092737,208.13818216671993
149,2008-06-06 13:56:11+00:00,168.722650240296,180.13435867132765,,204.51853888520887,214.48379583472345
150,2008-06-22 13:56:01+00:00,163.49099279835505,166.65378167037176,,194.15728487312697,
151,2008-07-08 13:55:50+00:00,,178.5630214051876,218.50571799094777,193.15019435726455,209.5900915969392
152,2008-07-24 13:55:39+00:00,163.69527969138622,167.6272426977436,214.60729843058135,,205.06089468841756
153,2008-09-26 13:55:09+00:00,169.13095637989287,160.2653599308593,,195.58798496261628,194.52584794050995
154,2008-10-28 13:55:15+00:00,,,,,
155,2008-11-21 13:49:51+00:00,,,,,
156,2008-12-07 13:50:22+00:00,,155.56645184198027,205.6753451084994,177.31261139677508,198.08031183537742
157,2008-12-15 13:55:51+00:00,,153.28245985303064,194.41105508999198,166.70186511140295,191.18452516342097
158,2008-12-31 13:55:59+00:00,,165.94870384392905,206.56065816967168,199.26652837829675,190.44411609640656
159,2009-01-08 13:51:15+00:00,152.10620096089173,153.736498716274,209.63791950762808,,
160,2009-01-16 13:56:04+00:00,166.7958652763087,154.29798416360643,211.08384858663484,190.00108404317942,190.2641147101055
161,2009-02-17 13:56:17+00:00,,161.47546577425302,217.3796383700523,185.03808723558495,197.38969176466028
162,2009-03-05 13:56:26+00:00,176.19960253773456,163.641114160805,215.3372273560097,191.49412233108208,197.97784475264288
163,2009-03-21 13:56:34+00:00,167.84592887163433,164.08921316925546,218.65286992916657,,213.50574866781608
164,2009-05-24 13:56:48+00:00,175.2987751268477,195.49461861439207,231.06054839809073,205.40173367204244,208.96652238042316
165,2009-06-09 13:56:48+00:00,,172.72667941085706,236.718711783888,201.02671489502444,208.29590054561638
166,2009-06-25 13:56:46+00:00,159.3341758756764,163.463495631195,239.2940299575813,219.4884380075318,194.12388618905837
167,2009-07-27 13:56:37+00:00,,179.72669452729627,217.10025242759502,,202.64014430409057
168,2009-08-12 13:56:32+00:00,154.7819831009436,166.46551554437178,,180.73886609892324,185.97259129880513
169,2009-10-15 13:56:30+00:00,150.61734478297163,170.47444021038177,216.8576795670629,184.52998305211523,185.17525965277088
170,2009-10-31 13:56:46+00:00,148.18008523432303,169.63241455476026,229.13448560111328,181.9966406693896,189.0474097736389
171,2009-11-08 13:56:41+00:00,156.85779055353447,156.47473252322115,,171.20245443298356,178.08056452421758
172,2009-12-02 13:57:10+00:00,,144.55458135334973,202.58033195200287,170.94996516893488,176.8879002039313
173,2009-12-18 13:57:25+00:00,135.11003507714943,140.44128705085902,194.44925120024612,166.50964231096384,171.65232926080603
174,2010-01-03 13:57:42+00:00,155.4356248947788,165.379393990165,216.89428579886786,176.07834513153205,189.19617623617293
175,2010-03-08 13:58:27+00:00,152.14173713805226,161.969386717801,,175.73235929513643,198.53782837789697
176,2010-03-24 13:58:32+00:00,,166.4796713802274,216.11424281615353,187.85999952326796,195.3764844298067
177,2010-04-09 13:58:34+00:00,,,212.5005110479331,,189.9683975023224
178,2010-04-25 13:58:34+00:00,,174.33393339009857,220.17490196819173,190.36421126031217,199.305287985239
179,2010-05-27 13:58:29+00:00,,163.17598127102485,,,178.81168415346218
180,2010-06-12 13:58:30+00:00,,,230.8267084657392,202.0725223645442,212.0494244524613
181,2010-08-15 13:58:35+00:00,,,208.65104775164406,,205.9165287302494
182,2010-08-31 13:58:38+00:00,,150.42457934366945,208.0086132149778,174.07462415509303,187.2640951019768
183,2010-09-16 13:58:39+00:00,176.35763509144087,170.0944541914493,213.22097673084627,199.93707731639472,199.73635565714434
184,2010-11-11 13:56:09+00:00,152.20072427691218,157.43535053446814,,190.3323750040467,
185,2010-12-05 13:59:18+00:00,,150.80590493129148,218.44052153214486,,180.67736665451497
186,2010-12-13 13:56:11+00:00,,172.66804861700655,218.98129655713848,188.16435971859318,195.73805194030246
187,2010-12-21 13:59:25+00:00,,151.73117431314083,199.87134922001587,171.04590382721221,186.86852348792385
188,2010-12-29 13:56:16+00:00,166.9055035652215,163.78548990236945,,191.32795868320505,192.58946467004594
189,2011-01-06 13:59:35+00:00,154.6415892930434,164.65936195378674,,198.37698166233685,201.3986949751437
